depth,dose,dose_err,fluence,fluence_err,kinetic_energy,kinetic_energy_err
13.925,0.343912840022525,0.0010214886040074342,0.0800789,0.000232648,36.1693,0.00492707
13.975,0.34448653921908173,0.0010123675799147119,0.0799746,0.000232109,36.0752,0.00477724
14.025,0.34333385327576954,0.001105370300359289,0.0795691,0.000252551,35.9768,0.00441887
14.075,0.3449042556847774,0.0009973747313263555,0.0797616,0.000229592,35.8832,0.00438116
14.125,0.3468897307843816,0.0010545278614238845,0.0799988,0.000236625,35.7903,0.00456185
14.175,0.34698490668795784,0.000950392204035987,0.0798592,0.000214357,35.6931,0.00450334
14.225,0.3493537291769664,0.0010639185505767397,0.0802664,0.000242777,35.5962,0.00467151
14.275,0.3482671376111377,0.001066348179893033,0.07981,0.00024148,35.5008,0.00477452
14.325,0.3497079950402779,0.00104677631283262,0.0799895,0.00023439,35.4098,0.0047344
14.375,0.34951764323312545,0.001074253067440059,0.0797177,0.000244129,35.3108,0.00431763
14.425,0.3526558042760418,0.0009976814092378789,0.0802587,0.000226603,35.2224,0.00462108
14.475,0.3507417111041198,0.0010415971574130132,0.0797217,0.000230649,35.1256,0.00447563
14.525,0.352967769737764,0.0010227364658543228,0.0800105,0.000227728,35.0246,0.00454181
14.575,0.35207152997908775,0.001055738710419382,0.0795963,0.000230558,34.936,0.00436357
14.625,0.35304972676584345,0.0010275930807118099,0.079671,0.00022447,34.8365,0.00458726
14.675,0.3557966090940576,0.0010659886264795225,0.0800461,0.000233833,34.7419,0.00480461
14.725,0.35588385367233577,0.001072463231697806,0.0799606,0.000233117,34.6392,0.00470263
14.775,0.3581971568842582,0.0010588160646350137,0.080322,0.000238753,34.5381,0.00477929
14.825,0.35503520186544774,0.0010550566164437523,0.0794223,0.0002348,34.4393,0.00453942
14.875,0.35710263399313147,0.0010656343606162111,0.0797735,0.000236242,34.3497,0.00460538
14.925,0.3587734998559143,0.001076804310410922,0.0798696,0.000232896,34.2457,0.00460287
14.975,0.3581522127075694,0.0010171871819208084,0.0795364,0.000222773,34.1468,0.00481428
15.025,0.3599631986506172,0.0009831327148662116,0.0798395,0.000216706,34.0479,0.00467641
15.075,0.36158647656161186,0.0010464088280938116,0.0799686,0.000228604,33.9462,0.00471981
15.125,0.3622130512601554,0.0010535655272877248,0.0798908,0.000226145,33.8489,0.00483871
15.175,0.36232144603922833,0.0010236987999904822,0.0795978,0.000220583,33.7469,0.00497331
15.225,0.3642937022633359,0.0011219652766578452,0.0799384,0.000241723,33.6503,0.00514371
15.275,0.3630696343923415,0.0010741340975605885,0.0794951,0.000234252,33.5587,0.00488176
15.325,0.3672362239489011,0.001095770752973586,0.0802279,0.0002343,33.455,0.00462972
15.375,0.36536178740346914,0.001123300383083012,0.0796981,0.000239237,33.3598,0.00486987
15.425,0.36682643880850346,0.001058593987526669,0.0796994,0.000228823,33.2558,0.00476027
15.475,0.3682963777637364,0.0011029512461433932,0.0798306,0.000240561,33.1578,0.00459645
15.525,0.3687696135065182,0.0010774097349086707,0.079724,0.000225938,33.0579,0.00512347
15.575,0.37052508017247987,0.0011152474441304227,0.0799887,0.000240241,32.9478,0.00468381
15.625,0.3702554151123472,0.0011225336883042033,0.0797377,0.000237263,32.8529,0.00460318
15.675,0.3709903845899637,0.0011618994995333735,0.079611,0.000242017,32.7542,0.00478432
15.725,0.3712547620998977,0.001039067064642945,0.0795527,0.000227087,32.656,0.00504341
15.775,0.3719289247502293,0.0011354273794636838,0.0794912,0.000236902,32.5532,0.00455879
15.825,0.3745515496487745,0.001127244895531227,0.0798352,0.000232672,32.4452,0.00486172
