x_mm,dose_Gy
33.596,0.8719892064603075
33.67,0.8634211304991621
33.744,0.8562054056153972
33.818,0.850221883181661
33.891999999999996,0.8452034178879922
33.966,0.8407990267815486
34.04,0.8366244565268006
34.114,0.8322794037241459
34.187999999999995,0.8273429690382578
34.262,0.8213730109787983
34.336,0.813921603487464
34.41,0.8045738880563781
34.484,0.7929966678936236
34.558,0.7789841912451889
34.632,0.7624756230480064
34.705999999999996,0.7435381803541455
34.78,0.7223271315229296
34.854,0.6990639124807819
34.928,0.6740672913901412
35.001999999999995,0.6478405455031526
35.076,0.6211575622495185
35.15,0.595067070063995
35.224,0.5707489434209214
35.297999999999995,0.5492131123747873
35.372,0.5309221091723068
35.446,0.5154734709357389
35.519999999999996,0.501494856871421
35.594,0.48682497794998153
35.668,0.4689556673815016
35.742,0.4456198610620058
35.815999999999995,0.41537477282621504
35.89,0.37803195636089765
35.964,0.33481996958879245
36.038,0.2882125227144845
36.111999999999995,0.24143369602572032
36.186,0.19775845690584942
36.26,0.15981015364179949
36.333999999999996,0.1290809124222502
36.408,0.10580907606867085
36.482,0.08920631233971484
36.556,0.07789540984658294
36.629999999999995,0.07037585667467496
36.704,0.06537510583028723
36.778,0.06202094124738509
36.852,0.05984038437018893
36.925999999999995,0.05863645792979019
37.0,0.05831332994928397
37.074,0.05872016201066927
37.147999999999996,0.059572303660239065
37.222,0.06047803683917208
37.296,0.061050921137410764
